GENEID,N1,N2,N3,R1,R2,R3,R4,R5
55577,8.6314,9.1225,9.1639,9.0168,9.1401,9.5763,9.5157,9.5141
118924,7.2436,7.8025,7.799,8.2882,8.1175,8.0889,7.9948,8.0288
23043,7.9397,7.7949,7.7272,8.5353,8.3936,8.3713,8.408,8.3692
7110,9.8092,9.7421,9.6473,10.3706,10.2952,10.3112,10.3767,10.3378
79694,9.1758,8.7547,8.6969,8.3993,8.4253,8.2003,8.3534,8.323
221785,7.6428,7.8176,7.8968,7.2875,6.9949,7.5101,7.2525,7.2116
9564,7.1663,7.6841,7.6687,7.3255,7.0423,6.8243,7.1,6.953
4363,7.0372,7.2675,7.0109,6.4324,6.7021,6.642,7.2093,6.5332
9646,9.8496,9.225,9.2688,9.7447,9.696,9.2213,9.0729,9.07
4836,9.997,9.9817,9.9986,9.5275,9.4892,9.3662,9.4014,9.233
55585,8.9965,9.2502,9.3293,8.8112,8.8943,8.6136,8.5773,8.4503
100874048,2.73,2.9102,2.379,2.8335,2.6159,2.5064,3.3645,3.0607
57343,7.4018,7.5461,7.8145,7.4163,7.0423,7.1574,6.7838,7.3097
84674,8.2159,8.0776,8.2669,8.7635,8.8214,8.2922,8.03,8.0095
84619,7.0275,7.1768,7.4482,6.6276,6.5627,7.3482,6.9817,7.1774
83856,6.0329,5.493,5.3664,5.0068,5.0799,5.2341,5.289,5.2762
23002,8.9562,8.882,9.0638,9.2447,9.2067,9.5937,9.6365,9.6776
23351,9.8496,9.3752,9.377,9.1578,9.1456,8.9614,8.8659,8.9909
124961,6.927,6.8503,6.8247,7.3066,7.327,6.4747,6.5406,6.6992
550,9.4358,9.665,9.8183,9.0766,8.9388,9.6139,9.6814,9.6638
29104,5.8907,5.5662,5.3237,5.4469,6.0159,6.1383,6.1414,5.8761
114769,6.7262,7.0293,6.8549,6.101,6.5298,6.189,6.4837,6.4639
55695,6.4929,6.5588,6.6968,5.9389,6.256,6.1209,5.9235,5.8973
9546,5.6595,6.1699,6.4214,6.1653,5.8393,6.3314,5.9863,6.625
10058,6.9781,7.81,7.8298,7.2875,7.1864,7.726,7.6451,7.5627
83658,8.9915,9.1376,9.0702,8.3168,8.3377,8.9094,8.6758,8.7296
83605,8.3147,8.6321,8.6673,9.0849,8.8583,9.1611,9.1366,9.1669
3148,9.2733,8.9554,9.021,8.6926,8.7375,8.3228,8.5218,8.4892
64940,6.1446,6.4852,6.9136,7.1353,6.9828,6.7586,6.5953,6.8371
28960,7.1751,7.3733,7.6941,6.9162,6.6571,7.0699,7.367,7.2367
2071,8.8531,9.1791,9.2375,9.8331,9.7559,9.4274,9.4523,9.4474
54554,7.4018,7.1172,6.7461,7.1137,6.4085,6.678,7.1,7.0124
8175,7.0372,7.4332,7.4679,7.7173,7.7546,8.0298,7.8219,7.8718
6927,3.0689,2.6656,2.6788,3.0304,2.3406,2.7055,3.2326,3.2036
89765,4.698,4.3515,4.2032,5.2236,4.6611,4.7391,4.4593,4.4179
6396,8.9638,9.5769,9.5042,8.8245,8.6637,9.0022,9.0801,9.1886
9905,9.0643,9.6184,9.5832,9.8641,9.7927,10.0072,10.0158,9.9168
9905,9.0643,9.6184,9.5832,9.8641,9.7927,10.0072,10.0158,9.9168
199990,5.9534,6.3672,6.2498,6.0789,5.9676,6.7131,6.4981,6.7467
10298,7.1124,7.4332,7.2799,7.4075,6.7457,7.6794,7.7024,7.5017
27258,8.2621,7.8835,7.9113,8.1037,8.0952,8.6259,8.6075,8.6096
10419,8.1945,8.1508,8.1558,8.5949,8.69,8.7993,8.7041,8.9331
4205,9.4629,10.2074,10.3126,9.5716,9.6923,9.5409,9.7003,9.6776
11102,7.8214,7.8978,7.9815,7.5667,7.5566,7.0967,7.3352,7.3017
51375,8.1099,8.1508,8.2211,8.9052,8.8878,8.3038,8.3334,8.3269
54851,7.4315,7.3527,6.9136,6.7722,6.7021,6.6898,6.7601,6.6122
9670,7.9345,8.615,8.6108,7.7456,7.9412,8.0664,8.1445,8.1485
7699,7.6926,7.4527,7.4679,8.3402,8.0495,7.9584,8.112,7.9088
54543,8.3809,8.2542,8.2781,8.49,8.6712,8.858,8.8575,9.1181
54543,8.3809,8.2542,8.2781,8.49,8.6712,8.858,8.8575,9.1181
2119,6.8522,7.1651,7.2346,6.6872,7.0654,7.5167,7.5304,7.4738
25966,9.4808,8.602,8.4712,8.5831,8.6292,8.6351,8.7379,8.7501
286128,6.0711,6.0216,6.0287,5.7837,5.7846,6.4191,6.5544,6.5332
100272147,5.0047,5.6015,5.3237,4.5735,4.8857,5.1682,4.9116,4.91
25796,7.3328,7.4135,7.1878,7.9661,7.8375,7.7487,7.9324,7.96
25796,7.3328,7.4135,7.1878,7.9661,7.8375,7.7487,7.9324,7.96
400673,5.8473,5.2918,5.5988,5.8373,5.4749,6.1209,6.0066,6.1652
56254,9.1381,8.952,8.8016,9.1205,9.1804,8.6228,8.5324,8.3425
396,9.6465,10.0423,9.8932,10.2816,10.2404,9.6186,9.5438,9.5038
23435,10.5377,10.3924,10.3275,11.1462,11.1249,10.812,10.8622,10.8975
23731,9.3373,9.0188,8.786,9.5049,9.5125,9.6309,9.643,9.5679
10614,9.3607,8.8235,8.8399,8.4689,8.633,9.2614,9.1227,9.1204
7978,6.6651,6.5588,6.5929,7.2184,7.1436,7.1827,7.1373,7.3097
148932,7.9189,8.0776,8.0681,7.5746,7.5319,7.6735,7.3109,7.2938
116092,7.1925,7.6339,7.4383,6.8655,6.8691,6.736,7.2354,6.963
54974,7.1396,6.8355,6.8093,6.6427,6.8018,6.1554,6.4691,6.3609
100507246,9.0162,8.5488,8.524,8.9696,9.0357,8.2961,8.4494,8.323
9529,9.2568,9.0731,9.0177,8.4647,8.8214,8.5307,8.5498,8.4681
79020,6.5069,6.4662,6.9974,7.1459,7.1436,7.1993,6.772,7.2367
10960,9.3664,9.5411,9.5279,8.8989,8.8943,9.5555,9.6462,9.6357
57599,9.4879,9.2419,9.28,10.092,10.0346,9.7399,9.6184,9.6182
5018,9.8247,10.0599,10.0713,9.7056,9.6296,9.2515,9.456,9.3218
64763,6.6143,7.3319,6.6107,6.6872,6.2152,6.835,6.7601,6.5993
4175,8.4871,8.3191,8.3058,7.8405,7.6816,7.6495,7.927,8.0192
78991,6.5481,6.7438,6.663,6.2665,5.9176,6.6661,6.3627,6.8909
55770,8.8338,8.7468,8.624,9.3773,9.4325,9.3062,9.1086,9.27
3607,8.8366,9.2051,9.1669,8.902,8.9911,8.3602,8.6566,8.4503
83939,10.041,9.8265,9.873,10.5738,10.6663,10.3386,10.4048,10.3193
84869,8.396,7.8691,7.6167,8.0649,8.2086,7.8782,7.6961,7.4667
56904,9.5834,8.9452,8.817,9.2322,9.1071,8.6593,8.75,8.753
221302,6.75,6.5408,6.8698,7.3441,7.1864,7.1143,7.3512,7.3639
221302,6.75,6.5408,6.8698,7.3441,7.1864,7.1143,7.3512,7.3639
285367,6.6899,6.9494,6.4415,5.9871,6.3903,6.1209,6.5544,6.25
11253,8.8722,9.0731,9.0767,9.6598,9.7362,9.0303,9.1016,9.1472
2590,10.0801,9.941,9.7912,9.2741,9.3827,9.4674,9.4798,9.268
10795,8.068,7.9737,7.7675,8.2737,8.2086,8.5175,8.4269,8.7296
84878,5.6343,6.0474,5.9467,5.6098,5.4749,6.1034,6.2815,6.2664
84878,5.6343,6.0474,5.9467,5.6098,5.4749,6.1034,6.2815,6.2664
163859,8.4513,8.5889,8.538,8.3769,8.3519,7.9188,8.126,7.7136
114876,8.6346,9.568,9.6321,9.3006,9.3047,9.4519,9.4707,9.233
11234,8.4976,8.5533,8.3329,8.6743,8.7011,7.8935,8.1941,7.96
9706,7.5845,8.3813,8.3003,8.2293,8.3659,7.9584,7.6772,7.96
4628,9.4229,9.7101,9.5967,9.4479,9.5983,9.1159,8.9178,8.9407
60488,8.9279,8.8712,8.8093,8.2343,8.4606,8.1669,8.305,8.3033
25938,9.05,8.7818,8.928,9.3406,9.4892,9.6124,9.5351,9.4456
5111,8.8803,8.6107,8.5749,8.0308,7.9903,8.5142,8.6404,8.6224
2287,8.7801,8.5845,8.4416,9.2862,9.1126,9.129,9.1203,9.1799
353322,4.1741,4.0787,4.8696,4.2957,4.4664,3.9004,3.9726,4.1619
10116,10.4669,10.1265,10.0793,9.6145,9.6199,10.1216,10.2577,10.3252
283987,8.6314,7.9805,8.3329,7.8857,8.1395,8.6228,8.5359,8.6476
10771,10.2024,10.7357,10.8352,10.0501,10.0892,10.0852,10.1498,10.189
961,10.1576,10.0099,10.0681,9.9349,9.8653,9.3953,9.4393,9.4635
4704,8.9043,8.5801,8.7899,8.9636,8.9231,8.2727,8.3771,8.2048
84105,6.8631,5.9413,6.5002,6.101,6.6418,6.2056,6.2306,6.1477
9918,9.2443,8.8998,8.6801,9.4607,9.3873,9.4979,9.5404,9.3794
23151,7.6172,7.9048,7.8674,7.2484,7.0423,7.5364,7.7271,7.8283
54453,9.2814,9.0188,9.0926,9.5716,9.6022,9.7652,9.7983,9.7317
51564,9.5176,10.0487,10.2781,9.3795,9.4369,9.617,9.7403,9.6513
1678,5.5284,5.0062,5.2798,5.2633,4.8857,5.7218,5.6408,5.6199
9446,8.7092,8.3244,8.1374,8.7496,8.5246,8.0528,8.1536,7.9192
10514,8.0442,8.1977,8.0745,8.5987,8.6057,8.7438,8.8519,8.5338
91748,8.6089,9.4569,9.4655,8.9786,8.9357,8.7774,8.8292,8.9072
55621,7.9293,8.1085,8.2095,8.0423,8.0437,8.6442,8.5908,8.6937
4599,9.9908,9.2307,9.1364,9.658,9.5188,9.8505,9.7925,9.8505
1946,7.2268,6.3257,6.2947,6.6725,6.4962,6.5151,6.8187,6.8371
94120,6.3909,6.6289,6.2724,7.0584,6.6107,7.0789,6.8072,7.0221
80011,9.1846,8.9417,9.0376,9.7306,9.7718,9.4912,9.5611,9.4055
80011,9.1846,8.9417,9.0376,9.7306,9.7718,9.4912,9.5611,9.4055
80011,9.1846,8.9417,9.0376,9.7306,9.7718,9.4912,9.5611,9.4055
83759,7.5307,7.3,7.1997,8.0076,7.6126,7.8986,7.9998,7.5155
64839,8.5011,8.5756,8.5334,8.4038,8.5078,7.8149,8.0546,7.914
6232,11.495,11.0524,10.9658,11.4557,11.3681,11.8009,11.7005,11.7347
64844,10.0672,10.2131,10.2284,10.0098,9.9011,9.6155,9.5714,9.4129
26511,6.8847,7.1885,7.1997,7.5903,7.4897,6.835,6.9187,6.7698
5893,6.6013,7.3107,7.1395,7.0808,7.3366,7.3994,7.5163,7.5693
57591,8.3266,8.8347,8.8209,7.948,8.1175,8.3786,8.4531,8.5134
5875,7.2848,7.7796,7.799,6.953,7.2584,7.3557,7.7209,7.2284
818,9.1268,10.0615,10.1142,9.682,9.7416,9.8505,9.9504,9.8573
3945,11.9405,11.4924,11.4729,11.8679,11.7813,12.2161,12.2066,12.2261
4482,6.2315,6.8503,6.9974,6.7859,6.5789,6.0856,6.4837,6.5993
10954,7.7643,8.2542,8.2781,7.4511,7.5888,7.8833,7.7209,7.5759
83544,7.2519,7.4135,7.2799,6.7017,6.5464,6.8769,6.7956,6.9326
9695,10.3543,9.7341,9.7596,9.4019,9.3478,9.8373,9.7925,9.8286
9135,9.5551,9.6291,9.6538,10.1368,9.8915,9.2752,9.2855,9.3159
22884,8.2202,7.7166,7.4581,8.1037,8.219,8.3676,8.2073,8.1791
5571,8.8695,8.7818,8.977,8.3121,8.1771,8.3639,8.3132,8.3308
412,9.2956,8.727,8.5612,9.2595,9.3335,9.3935,9.2325,9.2351
6304,9.9427,9.4617,9.5066,10.2984,10.253,9.7996,9.7296,9.7838
64121,8.5323,8.6406,8.9244,8.7285,8.5978,8.1154,8.1214,8.166
151903,7.1215,7.6424,7.3874,7.0008,7.1436,6.9375,6.6863,6.8261
1876,6.5882,7.2229,7.2799,6.9651,6.5627,6.5283,6.7956,6.5732
8732,8.2496,7.825,7.904,8.1521,8.1285,8.6412,8.6075,8.4857
80210,7.4961,7.7641,7.9113,7.8729,7.9096,7.3333,7.244,7.2031
440400,3.6761,4.2662,4.2944,3.8506,3.764,3.4233,4.1292,3.7609
84904,4.308,4.5084,4.6798,4.1337,4.3951,4.8693,4.9953,4.8677
115416,6.0329,5.7659,6.1557,6.6577,6.1518,6.3759,6.5953,6.5059
55658,5.6085,6.0474,6.2498,6.6577,6.3718,5.9934,6.2815,6.1997
7514,10.9281,10.7288,10.6631,11.2111,11.2117,11.4136,11.4184,11.3823
1982,13.5685,13.2236,13.2605,14.013,14.0019,13.4089,13.4095,13.4455
115024,7.0178,7.573,7.5161,6.9162,7.0882,6.9766,6.7956,6.7583
56925,8.3809,8.3454,8.1063,7.9047,8.0262,7.5167,7.7812,7.6834
2801,9.3836,9.7101,9.7333,9.2934,9.3665,9.035,9.0608,8.8941
54980,6.8077,7.2675,7.2231,6.305,6.7021,7.0333,6.8971,6.8697
9425,8.6024,8.526,8.5098,9.2644,9.2452,8.8129,9.0063,9.0129
1366,8.8366,8.2924,8.0354,7.9234,8.0668,7.8678,8.03,8.1834
1366,8.8366,8.2924,8.0354,7.9234,8.0668,7.8678,8.03,8.1834
7386,8.7714,8.8384,8.8399,8.4475,8.1285,8.4217,8.0788,8.3191
7596,7.3792,7.3213,7.3021,6.7722,7.0069,6.5151,6.8187,6.9929
143684,8.5011,7.8978,7.8748,8.6817,8.5938,8.4323,8.2378,8.4752
10233,5.1545,5.0579,5.4078,5.728,5.8659,5.6511,5.7168,5.8106
120892,8.9122,8.5306,8.5794,8.1989,8.0143,8.7181,8.774,8.7384
23080,9.2996,8.5933,8.538,9.329,9.1988,9.1398,9.0897,9.1669
23080,9.2996,8.5933,8.538,9.329,9.1988,9.1398,9.0897,9.1669
64118,8.6024,8.7664,8.8016,8.9606,8.855,8.3152,8.0884,8.3768
645811,4.0264,3.8631,3.4867,3.3584,4.0687,3.6334,3.3645,3.3336
57703,8.6346,8.5889,8.3595,9.2862,9.1429,8.7523,8.6075,8.7058
27018,8.8504,8.7468,8.6801,8.0761,8.0084,8.5208,8.5636,8.616
9818,8.994,8.4263,8.6927,9.0904,9.2067,8.4393,8.6339,8.5203
54545,8.6024,8.8604,9.0605,8.3587,8.3089,8.233,8.2843,8.3386
80223,10.3141,9.4665,9.4105,9.5913,9.6736,9.4061,9.5086,9.4018
5296,8.7568,9.0763,9.1908,8.587,8.1877,8.6442,8.7318,8.7355
57210,7.5646,7.4035,7.6255,6.9286,6.7167,7.2951,7.261,7.22
55122,7.6865,7.967,7.9184,7.6956,7.5152,7.4899,7.3109,7.0507
139285,6.4929,6.4274,6.5748,6.9771,7.2382,6.6541,6.8416,7.1512
29115,8.5323,8.8712,8.8093,9.3429,9.3478,8.7296,8.679,8.7058
58486,9.393,8.8784,9.1084,9.6049,9.6121,8.959,9.0264,8.9124
29128,5.8907,5.6015,5.7989,5.6098,6.13,6.2056,6.3627,6.3144
494143,5.7565,5.0579,4.9836,4.9592,5.2101,5.0632,5.1126,4.6848
9692,8.6121,7.8025,8.0288,8.4389,8.6637,8.5274,8.3926,8.5673
55194,4.1021,3.8631,4.0015,4.2957,3.8729,4.3799,4.2704,4.7791
1659,9.1737,9.0637,9.0799,9.8769,9.7271,9.617,9.4871,9.4829
55124,4.1021,3.8631,3.3231,3.3584,3.3772,3.4233,3.2326,3.6654
203228,7.6172,8.0962,7.9815,7.6135,7.1327,7.6675,7.9639,7.8393
6498,9.4826,9.5135,9.7128,10.0344,10.0722,10.1368,10.1175,10.2785
8408,7.9602,8.7857,8.7899,8.3859,8.3089,8.4601,8.877,8.5338
132014,5.0047,5.2479,5.6686,5.9141,5.7564,5.4438,5.7891,5.4865
23065,8.8613,8.7664,8.8132,8.8862,9.015,9.5441,9.4223,9.3199
127396,5.1896,5.5662,5.3664,4.8063,5.8122,5.3576,5.1496,5.5142
219743,7.3639,6.4077,6.7298,6.5333,6.4264,6.5414,6.6863,6.6871
79175,6.4501,7.1172,6.9838,7.2778,7.4286,7.2718,7.3027,7.1946
513,5.3535,5.9686,5.7023,5.6098,5.7277,6.4049,5.7413,5.8328
6671,8.1007,7.0422,7.497,7.7173,7.6665,7.5167,7.3749,7.6712
6047,9.4431,9.4497,9.3481,8.7496,8.6599,8.9735,9.0338,8.9933
23261,7.1663,7.5551,7.4679,7.9047,8.134,7.6616,7.367,7.6712
23261,7.1663,7.5551,7.4679,7.9047,8.134,7.6616,7.367,7.6712
89122,9.0162,8.5168,8.3167,8.1626,8.0024,8.4806,8.5533,8.3269
27236,9.3741,8.7547,8.6328,8.6558,8.5246,8.4217,8.4345,8.6128
5707,9.5966,9.8578,9.8544,10.5019,10.3195,10.2367,10.2788,10.2124
4801,8.5627,8.8198,8.8625,8.7178,8.6253,8.2727,8.1941,8.0526
1841,6.4501,6.7279,6.6107,6.2066,5.992,5.8949,6.1042,6.0751
6853,3.9465,3.6096,3.4867,4.1337,3.6462,3.9794,4.1292,4.3581
4709,7.1663,6.9494,6.9838,7.6663,7.7827,7.4558,7.367,7.4808
11143,8.7302,9.0574,9.0831,9.4819,9.3192,9.4861,9.5628,9.5778
10746,9.8687,9.1436,9.2547,9.9148,9.9747,9.6656,9.6118,9.7258
57332,4.9647,5.6359,5.1877,4.7515,4.7778,5.134,5.1126,4.7327
8533,8.4621,8.6906,8.786,8.6446,8.5204,8.0111,8.01,8.2259
55421,9.1017,9.0825,8.9562,9.0226,9.2727,8.598,8.5429,8.4575
4141,9.4303,10.1036,10.0437,9.4327,9.4998,10.041,9.9687,10.0109
10362,7.5444,7.9805,8.2095,8.0423,8.1611,8.3454,8.5394,8.354
4957,8.0442,8.3864,8.5098,8.7808,9.0031,8.8501,8.7257,8.7058
55526,8.7916,8.1268,7.9256,8.7071,8.5616,8.6228,8.5942,8.6319
51611,7.3484,7.7166,7.1146,6.989,7.1327,6.7809,7.2267,6.8151
54879,7.0178,7.4332,7.5809,8.0423,7.8375,7.6313,7.7454,7.6464
5229,8.48,8.1803,8.002,8.0761,8.0379,7.6853,7.5021,7.8283
10063,6.0521,6.7119,6.5929,6.9409,6.1079,6.4883,6.6737,6.6122
11016,8.6442,9.1376,9.0244,8.6669,8.4297,8.4039,8.4494,8.3112
8669,9.3116,9.2832,9.1789,8.6294,8.6712,8.6533,8.771,8.6937
8669,9.3116,9.2832,9.1789,8.6294,8.6712,8.6533,8.771,8.6937
54881,7.2268,7.2784,7.7595,7.9841,8.0611,7.7431,7.7574,7.8338
51092,8.2785,8.8784,8.7421,8.2542,8.1449,8.9169,8.6469,8.7207
9854,6.9165,7.7247,7.6516,7.1245,7.0882,7.6374,7.4877,7.4381
10318,10.0228,9.856,9.9095,9.4262,9.3873,9.3845,9.2792,9.3179
91966,6.9374,6.8793,6.6968,7.5101,7.1106,6.7131,6.5265,6.8371
338440,7.1486,6.4662,6.5002,7.2583,7.1436,6.6898,6.9079,6.9015
25813,8.7152,8.526,8.5287,8.12,8.134,8.1022,8.2463,7.7835
83637,9.1954,9.6355,9.6408,10.0286,10.1688,9.9197,9.9186,9.7287
6617,7.9602,7.1172,6.9974,7.3255,7.2882,7.4066,7.4877,7.6338
10606,9.4737,9.2696,9.2575,8.618,8.7267,9.3214,9.173,9.27
23192,7.9652,8.6824,8.7093,8.5393,8.512,8.8263,8.9285,8.8184
2010,7.7289,8.5533,8.5794,8.1415,8.1665,8.4975,8.5567,8.4752
3185,11.3068,10.827,10.8084,10.4032,10.311,10.7535,10.7929,10.789
3185,11.3068,10.827,10.8084,10.4032,10.311,10.7535,10.7929,10.789
9813,11.1145,10.7347,10.6937,10.2852,10.1171,10.5812,10.5382,10.4736
124512,6.9882,7.0802,6.8992,7.4851,7.6204,7.4627,7.3749,7.7076
3612,8.1416,8.2091,8.0745,8.7356,8.5697,8.7324,8.6853,8.8044
388507,5.5823,5.9135,6.055,5.5143,5.5423,6.2855,5.88,6.1997
115704,6.6143,7.4135,7.2461,6.6276,6.8291,6.7698,6.6609,7.0221
57162,9.0994,8.6533,8.6716,9.1709,9.1015,9.4043,9.3879,9.3643
124808,7.0753,6.8648,7.0894,7.4251,7.1544,6.5414,6.635,6.7112
9342,8.5959,8.8531,8.8773,8.1835,7.9964,8.5307,8.4933,8.4752
2632,8.5827,8.6063,8.9838,8.6926,8.5287,9.1905,9.2217,9.1734
5720,10.4997,9.9341,10.0469,10.6233,10.6925,10.0201,10.1487,10.0774
5720,10.4997,9.9341,10.0469,10.6233,10.6925,10.0201,10.1487,10.0774
84626,5.7797,6.3044,6.6284,6.0106,6.13,6.2541,6.5265,6.5993
3183,11.9214,11.5993,11.586,12.2159,12.1539,12.2731,12.275,12.2898
51069,6.8189,6.5408,6.7937,6.9286,6.6107,6.8561,6.2648,6.0936
6595,10.3601,10.2921,10.3582,10.7369,10.6999,10.9643,10.9877,10.9873
6418,11.418,11.2006,11.0573,11.7246,11.7765,11.0736,11.0781,11.1024
2011,8.9714,8.8856,9.0009,9.4019,9.191,9.6278,9.4725,9.6262
261726,8.751,8.7971,8.8956,8.5792,8.8044,8.0889,8.2506,8.3463
91695,4.9235,5.3757,5.1877,5.2236,4.5343,5.4438,5.3539,5.0299
90407,7.95,7.4527,7.5627,7.3441,6.9706,7.363,7.2778,7.0881
842,7.094,7.6168,7.7515,6.9651,7.3741,6.9176,7.2778,7.4308
134145,7.4241,7.0926,7.1271,6.5004,6.6418,6.9375,6.8971,7.186
28673,3.4628,3.464,3.1386,3.3584,3.0462,3.5322,2.9259,3.8506
55337,7.0753,7.8399,7.4181,6.8783,7.1969,6.9957,7.1094,7.2615
54414,9.2956,8.8998,8.817,9.4305,9.3665,9.5779,9.6035,9.5038
23761,7.9854,8.1861,8.396,7.5746,7.7546,7.8041,7.5375,7.7314
103910,11.257,11.0994,11.1707,10.4768,10.4679,10.9722,11.0174,10.9817
4520,8.556,8.0459,8.1188,8.6521,8.4649,8.858,8.7165,8.7704
220729,6.6272,7.1172,6.9838,7.2184,7.5728,7.0608,7.5092,7.1599
118980,6.5208,5.8852,5.9467,5.8107,6.2956,5.9742,6.0267,5.5414
11179,8.2785,8.0523,7.904,8.3168,8.2344,7.8884,7.7574,7.4453
8678,8.946,9.0089,8.9492,8.7876,8.7801,8.3379,8.3848,8.2993
9871,9.4914,9.97,10.0205,9.3219,9.2628,9.3233,9.4052,9.4221
146691,9.5551,9.5989,9.5922,8.9875,8.9728,9.0116,9.0944,8.9933
5163,8.8199,8.9622,8.8437,8.678,8.7625,9.3754,9.3102,9.4092
55666,9.4155,9.6355,9.9095,10.3221,10.2289,9.9942,10.012,10.054
2976,9.0284,8.7029,8.8132,9.2958,9.3548,9.3042,9.5525,9.3681
80305,7.9652,7.537,7.6167,7.6364,7.7827,8.2208,8.2718,8.1791
2800,8.5893,8.7857,8.7176,8.7705,8.6974,8.1879,8.2968,8.0192
8503,9.3314,9.3391,9.2603,8.591,8.6446,9.1988,9.1617,9.1582
28988,9.4931,9.5703,9.3952,9.207,9.2375,8.8967,8.8852,8.7932
4149,9.0259,8.9656,8.6927,9.3863,9.4567,8.7939,8.7887,8.7178
80346,7.2352,7.0163,7.1271,6.7722,6.3532,7.1317,7.2093,6.8371
2232,6.4645,6.3044,6.1798,6.361,5.8659,6.301,6.8751,6.5993
5756,10.511,10.2566,10.1619,9.8098,9.8915,9.682,9.7433,9.7738
6262,6.9781,7.8546,7.7595,7.847,7.8104,7.8363,7.8162,7.6712
6208,11.7495,11.7737,11.7961,11.0523,11.0971,11.4286,11.3489,11.3644
79710,7.094,7.6841,7.4181,7.5903,7.5566,7.9921,7.9109,7.8825
1947,8.6089,8.7389,8.7093,8.1887,8.0437,7.9874,8.2506,8.2712
8930,8.6378,8.7468,8.6019,9.1761,9.1099,9.1759,9.2855,9.3238
4775,9.2671,9.0794,9.1456,9.6354,9.5292,9.7399,9.8499,9.7405
2778,12.5202,13.0553,13.068,13.3118,13.2747,13.3867,13.3989,13.3611
11140,9.5193,9.8759,9.9363,10.3233,10.305,10.3377,10.3169,10.1553
54058,4.4882,5.2027,4.9277,4.6353,4.2412,4.8272,4.6263,4.5307
55081,8.2031,8.4214,8.4063,8.6026,8.5078,8.0889,7.7332,7.98
55255,8.3922,8.4982,8.3753,8.8045,9.0618,8.2208,8.2591,8.2954
285203,8.984,9.3598,9.1879,9.7002,9.7559,9.129,9.0825,9.07
117246,8.8255,8.5168,8.8699,9.3705,9.2401,9.2152,9.2834,9.2014
342371,9.5718,8.8998,9.0009,8.7461,9.1126,8.6772,8.7621,8.7501
100505696,6.2145,6.2829,6.1062,6.3971,5.8393,5.6986,5.5878,6.1997
90480,6.7262,6.6793,6.8093,6.0565,6.13,6.2699,6.4395,6.1826
29035,9.6465,9.7322,9.7873,9.0821,8.9728,9.3717,9.456,9.3432
54916,8.1281,7.7406,7.8895,8.5272,8.389,7.8256,7.8837,7.7949
7528,9.5618,9.3339,9.3401,9.9758,9.8637,10.0582,9.953,9.9233
64220,6.3604,5.5662,5.9183,6.0789,5.992,6.301,6.2306,6.492
2224,8.7152,8.8198,8.817,9.5028,9.4347,9.0917,8.9885,8.8728
10042,8.4294,8.2148,8.1558,8.9515,8.7766,8.6011,8.7975,8.796
4145,4.1021,3.9749,4.2944,4.5089,3.518,4.1935,4.053,4.2956
10096,11.4563,11.2361,11.2897,11.1926,11.1159,10.7365,10.7054,10.7223
645958,4.1741,4.6498,4.1059,4.5735,3.8729,4.6929,4.399,4.5307
9711,8.3694,8.1627,8.5334,8.9332,8.9294,8.9784,8.7349,8.7267
55745,9.4629,8.7586,8.8285,9.1366,9.2144,8.721,8.6009,8.8459
55745,9.4629,8.7586,8.8285,9.1366,9.2144,8.721,8.6009,8.8459
2720,9.3703,9.4424,9.4054,9.6765,9.7052,10.0387,10.0578,10.017
11218,7.7931,7.363,7.4482,7.948,7.4897,8.1022,8.025,7.9899
11260,9.7865,9.7944,9.873,10.342,10.2643,10.3683,10.4134,10.4709
1416,6.0134,5.2479,5.8894,6.0337,6.2357,5.7892,5.7891,6.0183
51379,8.4621,8.1024,7.9113,8.5713,8.8146,8.5075,8.6566,8.4539
9785,8.9815,9.1103,9.2688,9.3659,9.556,9.7242,9.7003,9.7361
9221,9.851,9.5703,9.5161,9.7534,9.8065,10.2073,10.2266,10.2355
35,6.4208,6.6459,6.7937,6.2859,6.1518,6.9075,6.7113,6.953
7408,9.6145,9.6398,9.7715,9.1735,9.3642,9.9835,9.9816,9.8999
139818,8.9408,9.2668,9.2202,8.678,8.4027,8.686,8.7887,8.6937
302,11.9937,12.3181,12.2844,11.7889,11.8004,11.6084,11.6265,11.5958
537,9.8822,10.0678,10.1235,9.413,9.385,10.0001,9.7866,10.0622
255104,8.0248,7.967,8.2153,7.6135,7.2584,7.8149,7.9109,7.6956
83450,4.5436,5.0062,4.5377,4.6946,5.0799,4.4919,4.6263,4.1619
81847,8.2117,8.6947,8.7582,8.7978,8.6937,8.237,8.1985,8.1307
23381,9.9285,9.9202,9.9327,10.1541,10.1621,10.5476,10.5312,10.5822
9465,6.874,6.8355,7.5066,7.4767,7.0769,6.9862,6.748,6.8589
51652,4.1021,4.2662,4.1059,3.9513,4.5991,3.9794,4.053,3.5631
200035,4.5436,4.5808,4.4611,4.9592,5.2908,4.8693,4.5171,4.5307
199692,7.4533,7.2564,6.8399,7.6956,7.3833,7.5941,7.6516,7.7016
6230,11.4437,10.7691,10.8653,11.1248,11.0464,11.4728,11.3697,11.5304
4904,11.5778,11.9833,11.8977,11.5374,11.5286,11.2232,11.228,11.266
2744,10.1375,10.2935,10.1948,9.4882,9.5417,9.916,9.8428,9.9038
64425,7.827,7.6081,7.6078,7.1878,7.1217,7.7431,7.8104,7.8878
11046,7.9703,7.8691,7.7833,8.4345,8.3844,7.8041,7.7024,7.7136
